Census year,Block ID,Property ID,Base property ID,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2018,54,108104,108104,Melbourne (CBD),Direct Recruitment Jobfind,7211,Employment Placement and Recruitment Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Charles & Co,6932,Accounting Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Bond Adviser,6419,Other Auxiliary Finance and Investment Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Avant Garade Financial Services,6419,Other Auxiliary Finance and Investment Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Australia Visa Link,9539,Other Personal Services n.e.c.,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Australian Education Academy,8101,Technical and Vocational Education and Training,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Australian Community Workers Association Inc,9551,Business and Professional Association Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Australia-Latin America Training Academy,8101,Technical and Vocational Education and Training,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Art De Dente,8531,Dental Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Aplus Education,8101,Technical and Vocational Education and Training,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),ACIC,9539,Other Personal Services n.e.c.,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,54,108104,108104,Melbourne (CBD),Abacus Home Loans,6411,Financial Asset Broking Services,144.96068,-37.81403,"(-37.81402804, 144.9606803)"
2018,33,102128,102128,Melbourne (CBD),Vacant,0,Vacant Space,144.96066,-37.81692,"(-37.81692294, 144.9606572)"
2018,33,102128,102128,Melbourne (CBD),Norbury Lawyers,6931,Legal Services,144.96066,-37.81692,"(-37.81692294, 144.9606572)"
2018,33,102128,102128,Melbourne (CBD),Michael Flemming & Associates,6931,Legal Services,144.96066,-37.81692,"(-37.81692294, 144.9606572)"
2018,33,102128,102128,Melbourne (CBD),Hayman Private Wealth,6419,Other Auxiliary Finance and Investment Services,144.96066,-37.81692,"(-37.81692294, 144.9606572)"
2018,33,102128,102128,Melbourne (CBD),Frontline Retail,7211,Employment Placement and Recruitment Services,144.96066,-37.81692,"(-37.81692294, 144.9606572)"
2018,33,102128,102128,Melbourne (CBD),CCZ Equities,6240,Financial Asset Investing,144.96066,-37.81692,"(-37.81692294, 144.9606572)"
2018,33,102128,102128,Melbourne (CBD),Basslink Pty Ltd,3109,Other Heavy and Civil Engineering Construction,144.96066,-37.81692,"(-37.81692294, 144.9606572)"
2018,263,563936,563936,Carlton,Trinity College,8102,Higher Education,144.96066,-37.80606,"(-37.80606214, 144.9606626)"
2018,263,563936,563936,Carlton,EPA Victoria,7720,Regulatory Services,144.96066,-37.80606,"(-37.80606214, 144.9606626)"
2018,263,563936,563936,Carlton,Brother Dough,4511,Cafes and Restaurants,144.96066,-37.80606,"(-37.80606214, 144.9606626)"
2018,263,563936,563936,Carlton,Alys Asian Grocery,4110,Supermarket and Grocery Stores,144.96066,-37.80606,"(-37.80606214, 144.9606626)"
2018,23,102099,102099,Melbourne (CBD),Halim Group,3211,Land Development and Subdivision,144.96065,-37.81753,"(-37.81752824, 144.9606534)"
2018,94,103218,103218,Melbourne (CBD),Wise Earth Property Group,6720,Real Estate Services,144.96064,-37.80956,"(-37.80955769, 144.9606404)"
2018,94,103218,103218,Melbourne (CBD),I Love This Shop,4279,Other Store-Based Retailing n.e.c.,144.96064,-37.80956,"(-37.80955769, 144.9606404)"
2018,94,103218,103218,Melbourne (CBD),City Edge On Elizabeth,4400,Accommodation,144.96064,-37.80956,"(-37.80955769, 144.9606404)"
2018,84,109252,109252,Melbourne (CBD),Vacant,0,Vacant Space,144.96064,-37.811,"(-37.81100421, 144.9606444)"
2018,84,109252,109252,Melbourne (CBD),Study Destination Australia,9539,Other Personal Services n.e.c.,144.96064,-37.811,"(-37.81100421, 144.9606444)"
2018,84,106041,106041,Melbourne (CBD),Vacant,0,Vacant Space,144.96064,-37.81148,"(-37.81147829, 144.960635)"
2018,33,100731,100731,Melbourne (CBD),Vistek Pty Ltd,6923,Engineering Design and Engineering Consulting Services,144.96064,-37.81669,"(-37.81669159, 144.9606437)"
2018,33,100731,100731,Melbourne (CBD),M-Pact Psychology,8599,Other Health Care Services n.e.c.,144.96064,-37.81669,"(-37.81669159, 144.9606437)"
2018,33,100731,100731,Melbourne (CBD),Chris McLennan & Co,6931,Legal Services,144.96064,-37.81669,"(-37.81669159, 144.9606437)"
2018,33,100731,100731,Melbourne (CBD),Brand Partners Commercial Lawyers,6931,Legal Services,144.96064,-37.81669,"(-37.81669159, 144.9606437)"
2018,43,108068,108068,Melbourne (CBD),Secure Parking Management No. 2 Pty Ltd,9533,Parking Services,144.96063,-37.81581,"(-37.81581229, 144.9606335)"
2018,43,108068,108068,Melbourne (CBD),Lanai Restaurant & Bar,4511,Cafes and Restaurants,144.96063,-37.81581,"(-37.81581229, 144.9606335)"
2018,43,108068,108068,Melbourne (CBD),Karstens At CQ,7299,Other Administrative Services n.e.c.,144.96063,-37.81581,"(-37.81581229, 144.9606335)"
2018,115,103300,103300,Melbourne (CBD),Vacant,0,Vacant Space,144.96062,-37.80784,"(-37.80783716, 144.9606243)"
2018,115,103298,103298,Melbourne (CBD),Probuild - Site Office,3019,Other Residential Building Construction,144.96057,-37.80771,"(-37.8077099, 144.9605656)"
2018,74,106016,106016,Melbourne (CBD),Vacant,0,Vacant Space,144.96054,-37.81181,"(-37.81181418, 144.9605406)"
2018,74,106016,106016,Melbourne (CBD),Urbanise.Com Pty Ltd,7000,Computer System Design and Related Services,144.96054,-37.81181,"(-37.81181418, 144.9605406)"
2018,74,106016,106016,Melbourne (CBD),Smaart Recruitment,7211,Employment Placement and Recruitment Services,144.96054,-37.81181,"(-37.81181418, 144.9605406)"
2018,74,106016,106016,Melbourne (CBD),A New Life,4511,Cafes and Restaurants,144.96054,-37.81181,"(-37.81181418, 144.9605406)"
2018,33,105933,105933,Melbourne (CBD),Thailander,4511,Cafes and Restaurants,144.96054,-37.81625,"(-37.81625453, 144.9605355)"
2018,115,103297,103297,Melbourne (CBD),Motor Cycle City,3912,Motor Cycle Retailing,144.96054,-37.80765,"(-37.80764693, 144.9605381)"
2018,74,105738,105738,Melbourne (CBD),Yami Yami,4511,Cafes and Restaurants,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Vacant,0,Vacant Space,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Vacant,0,Vacant Space,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Vacant,0,Vacant Space,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Royaland Real Estate,6720,Real Estate Services,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Mr Erman Cincotta,6932,Accounting Services,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Kent Management Services,6932,Accounting Services,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),John Woodward Chartered Accountant,6932,Accounting Services,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Hash Specialty Coffee And Roasters,4511,Cafes and Restaurants,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Eltham College of Education City Campus,8022,Secondary Education,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,74,105738,105738,Melbourne (CBD),Boon Legal,6931,Legal Services,144.96053,-37.81241,"(-37.81240779, 144.9605307)"
2018,43,108069,108069,Melbourne (CBD),Universal Institute of Technology,8101,Technical and Vocational Education and Training,144.96053,-37.8155,"(-37.81549538, 144.9605337)"
2018,43,108069,108069,Melbourne (CBD),The Mastermind Group,7000,Computer System Design and Related Services,144.96053,-37.8155,"(-37.81549538, 144.9605337)"
2018,43,108069,108069,Melbourne (CBD),City Osteopathy,8534,Chiropractic and Osteopathic Services,144.96053,-37.8155,"(-37.81549538, 144.9605337)"
2018,43,108069,108069,Melbourne (CBD),Australian College of Sports Therapy,8101,Technical and Vocational Education and Training,144.96053,-37.8155,"(-37.81549538, 144.9605337)"
2018,104,103219,103219,Melbourne (CBD),The Book Grocer,4244,Newspaper and Book Retailing,144.96052,-37.80919,"(-37.80918734, 144.9605226)"
2018,104,103219,103219,Melbourne (CBD),Pie Face,1174,Bakery Product Manufacturing (Non-factory based),144.96052,-37.80919,"(-37.80918734, 144.9605226)"
2018,104,103219,103219,Melbourne (CBD),Gold Convenience Store,4111,Convenience Store,144.96052,-37.80919,"(-37.80918734, 144.9605226)"
2018,84,106042,106042,Melbourne (CBD),Vacant,0,Vacant Space,144.96051,-37.81152,"(-37.81151643, 144.9605061)"
2018,84,105449,105449,Melbourne (CBD),Vacant,0,Vacant Space,144.96051,-37.81081,"(-37.81081448, 144.9605088)"
2018,43,108070,108070,Melbourne (CBD),Memko Pty Ltd,6923,Engineering Design and Engineering Consulting Services,144.96051,-37.81527,"(-37.81527205, 144.960506)"
2018,43,108070,108070,Melbourne (CBD),Integration Point,7000,Computer System Design and Related Services,144.96051,-37.81527,"(-37.81527205, 144.960506)"
2018,43,108070,108070,Melbourne (CBD),Godfrey Pembroke,6419,Other Auxiliary Finance and Investment Services,144.96051,-37.81527,"(-37.81527205, 144.960506)"
2018,43,108070,108070,Melbourne (CBD),Elabor8,7000,Computer System Design and Related Services,144.96051,-37.81527,"(-37.81527205, 144.960506)"
2018,43,108070,108070,Melbourne (CBD),Counterpoint,7211,Employment Placement and Recruitment Services,144.96051,-37.81527,"(-37.81527205, 144.960506)"
2018,263,105527,105527,Carlton,Vacant,0,Vacant Space,144.96051,-37.8057,"(-37.80570167, 144.9605083)"
2018,33,102127,102127,Melbourne (CBD),Vacant,0,Vacant Space,144.96049,-37.81699,"(-37.81699022, 144.9604881)"
2018,33,102127,102127,Melbourne (CBD),The Replay Group,7299,Other Administrative Services n.e.c.,144.96049,-37.81699,"(-37.81699022, 144.9604881)"
2018,104,103220,103220,Melbourne (CBD),Raan Kan Eang,4511,Cafes and Restaurants,144.96049,-37.80912,"(-37.80911593, 144.9604889)"
2018,115,103296,103296,Melbourne (CBD),Education Access (Australia) Pty Ltd,8220,Educational Support Services,144.96048,-37.80752,"(-37.80751626, 144.9604767)"
2018,64,108102,108102,Melbourne (CBD),Wells Gray Recruitment,7211,Employment Placement and Recruitment Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Vacant,0,Vacant Space,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),SV Partners,6932,Accounting Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Robert James Lawyers,6931,Legal Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Queen Street Podiatry,8539,Other Allied Health Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Queen Street Foodstore,4511,Cafes and Restaurants,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Pure Physio,8533,Physiotherapy Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Opus Workspaces,7299,Other Administrative Services n.e.c.,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),National Compensation Lawyers Pty Ltd,6931,Legal Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Ligeti Partners,6931,Legal Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Holman Webb Lawyers,6931,Legal Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Goodovening,4511,Cafes and Restaurants,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Flight Centre,7220,Travel Agency and Tour Arrangement Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Davis Lawyers,6931,Legal Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),City Medical,8511,General Practice Medical Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Chancery Chambers Barristers,6931,Legal Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),BSP Lawyers,6931,Legal Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,64,108102,108102,Melbourne (CBD),Aickin Chambers,6931,Legal Services,144.96047,-37.81343,"(-37.81342947, 144.9604725)"
2018,104,103221,103221,Melbourne (CBD),Le Mon Hairport,9511,Hairdressing and Beauty Services,144.96047,-37.80908,"(-37.80908084, 144.9604721)"
2018,104,103222,103222,Melbourne (CBD),Spot-on Motorcycles,3912,Motor Cycle Retailing,144.96045,-37.80903,"(-37.80902738, 144.9604483)"
2018,94,105484,105484,Melbourne (CBD),Telstra,5801,Wired Telecommunications Network Operation,144.96043,-37.80998,"(-37.80998147, 144.9604323)"
2018,94,105484,105484,Melbourne (CBD),RW Marketing,6940,Advertising Services,144.96043,-37.80998,"(-37.80998147, 144.9604323)"
2018,94,105484,105484,Melbourne (CBD),Pearson Australia,8220,Educational Support Services,144.96043,-37.80998,"(-37.80998147, 144.9604323)"
2018,94,105484,105484,Melbourne (CBD),Klik Cafe,4511,Cafes and Restaurants,144.96043,-37.80998,"(-37.80998147, 144.9604323)"
2018,94,105484,105484,Melbourne (CBD),Department of Veterans' Affairs,7510,Central Government Administration,144.96043,-37.80998,"(-37.80998147, 144.9604323)"
2018,94,105484,105484,Melbourne (CBD),Australian Medical Council,9551,Business and Professional Association Services,144.96043,-37.80998,"(-37.80998147, 144.9604323)"
2018,94,105484,105484,Melbourne (CBD),Australian Financial Security Authority,6419,Other Auxiliary Finance and Investment Services,144.96043,-37.80998,"(-37.80998147, 144.9604323)"
2018,94,105484,105484,Melbourne (CBD),Amec Foster Wheeler,6923,Engineering Design and Engineering Consulting Services,144.96043,-37.80998,"(-37.80998147, 144.9604323)"
2018,115,103295,103295,Melbourne (CBD),Elizabeth Supermarket,4111,Convenience Store,144.96042,-37.80736,"(-37.80735921, 144.9604247)"
2018,115,103295,103295,Melbourne (CBD),Elizabeth Hostel,4400,Accommodation,144.96042,-37.80736,"(-37.80735921, 144.9604247)"
2018,104,103223,103223,Melbourne (CBD),Happy Mobile,9422,Electronic (except Domestic Appliance) and Precision Equipment Repair and Maint,144.96042,-37.80898,"(-37.80897513, 144.960424)"
2018,74,104661,104661,Melbourne (CBD),White Mojo,4511,Cafes and Restaurants,144.96039,-37.81211,"(-37.81210709, 144.9603937)"
2018,74,104661,104661,Melbourne (CBD),Hardware Societe,4511,Cafes and Restaurants,144.96039,-37.81211,"(-37.81210709, 144.9603937)"
2018,74,104661,104661,Melbourne (CBD),Hadware Street Cafe,4512,Takeaway Food Services,144.96039,-37.81211,"(-37.81210709, 144.9603937)"
2018,74,104661,104661,Melbourne (CBD),Archibald Hair Salon,9511,Hairdressing and Beauty Services,144.96039,-37.81211,"(-37.81210709, 144.9603937)"
2018,104,103224,103224,Melbourne (CBD),Jet Hair Stylist,9511,Hairdressing and Beauty Services,144.96038,-37.80892,"(-37.80892274, 144.9603769)"
2018,104,103224,103224,Melbourne (CBD),Hot Star Large Fried Chicken,6419,Other Auxiliary Finance and Investment Services,144.96038,-37.80892,"(-37.80892274, 144.9603769)"
2018,104,103224,103224,Melbourne (CBD),Gong Cha,4512,Takeaway Food Services,144.96038,-37.80892,"(-37.80892274, 144.9603769)"
2018,64,105708,105708,Melbourne (CBD),Vacant,0,Vacant Space,144.96036,-37.81313,"(-37.81313055, 144.9603556)"
2018,115,103293,103293,Melbourne (CBD),Vacant,0,Vacant Space,144.96035,-37.8072,"(-37.80719822, 144.96035)"
2018,115,103293,103293,Melbourne (CBD),Vacant,0,Vacant Space,144.96035,-37.8072,"(-37.80719822, 144.96035)"
2018,115,103293,103293,Melbourne (CBD),Vacant,0,Vacant Space,144.96035,-37.8072,"(-37.80719822, 144.96035)"
2018,115,103293,103293,Melbourne (CBD),D2M Beauty Clinic,9511,Hairdressing and Beauty Services,144.96035,-37.8072,"(-37.80719822, 144.96035)"
2018,84,105450,105450,Melbourne (CBD),Vacant,0,Vacant Space,144.96034,-37.81086,"(-37.81086307, 144.9603443)"
2018,74,106017,106017,Melbourne (CBD),Gypsy & Pig,4511,Cafes and Restaurants,144.96034,-37.81187,"(-37.81187419, 144.9603413)"
2018,74,106017,106017,Melbourne (CBD),CJ Lunchbar,4511,Cafes and Restaurants,144.96034,-37.81187,"(-37.81187419, 144.9603413)"
2018,104,103225,103225,Melbourne (CBD),Thai Culinary,4511,Cafes and Restaurants,144.96034,-37.80886,"(-37.80885852, 144.9603439)"
2018,104,103225,103225,Melbourne (CBD),Rose Garden Barbecue Shop,4511,Cafes and Restaurants,144.96034,-37.80886,"(-37.80885852, 144.9603439)"
2018,74,105737,105737,Melbourne (CBD),Who Salon,9511,Hairdressing and Beauty Services,144.96033,-37.81244,"(-37.81243883, 144.9603272)"
2018,74,105737,105737,Melbourne (CBD),Mook Ji Bar,4511,Cafes and Restaurants,144.96033,-37.81244,"(-37.81243883, 144.9603272)"
2018,74,105737,105737,Melbourne (CBD),CBD Lonsdale  Convenience Store,4111,Convenience Store,144.96033,-37.81244,"(-37.81243883, 144.9603272)"
2018,43,105954,105954,Melbourne (CBD),William Sushi,4512,Takeaway Food Services,144.96033,-37.81591,"(-37.81590777, 144.9603263)"
2018,43,105954,105954,Melbourne (CBD),Vacant,0,Vacant Space,144.96033,-37.81591,"(-37.81590777, 144.9603263)"
2018,43,105954,105954,Melbourne (CBD),Vacant,0,Vacant Space,144.96033,-37.81591,"(-37.81590777, 144.9603263)"
2018,43,105954,105954,Melbourne (CBD),Vacant,0,Vacant Space,144.96033,-37.81591,"(-37.81590777, 144.9603263)"
2018,43,105954,105954,Melbourne (CBD),Vacant,0,Vacant Space,144.96033,-37.81591,"(-37.81590777, 144.9603263)"
2018,43,105954,105954,Melbourne (CBD),Cambridge International College (Vic) Pty Ltd,8101,Technical and Vocational Education and Training,144.96033,-37.81591,"(-37.81590777, 144.9603263)"
2018,43,105954,105954,Melbourne (CBD),Baristar On Lt Collins,4512,Takeaway Food Services,144.96033,-37.81591,"(-37.81590777, 144.9603263)"
2018,33,102126,102126,Melbourne (CBD),Victory Corporate Serviced Offices,7299,Other Administrative Services n.e.c.,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,33,102126,102126,Melbourne (CBD),Values Inspired Planning Pty Ltd,6419,Other Auxiliary Finance and Investment Services,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,33,102126,102126,Melbourne (CBD),Vacant,0,Vacant Space,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,33,102126,102126,Melbourne (CBD),TPC Group,3020,Non-Residential Building Construction,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,33,102126,102126,Melbourne (CBD),Subway,4511,Cafes and Restaurants,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,33,102126,102126,Melbourne (CBD),Stooke Consulting,7299,Other Administrative Services n.e.c.,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,33,102126,102126,Melbourne (CBD),Rancie McLean Financial Planning,6419,Other Auxiliary Finance and Investment Services,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,33,102126,102126,Melbourne (CBD),Frontier Software Pty Ltd,7000,Computer System Design and Related Services,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,33,102126,102126,Melbourne (CBD),Frontier Financial Group Pty Ltd,6419,Other Auxiliary Finance and Investment Services,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,33,102126,102126,Melbourne (CBD),China Link Australia,6962,Management Advice and Other Consulting Services,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,263,533992,533992,Carlton,Vacant,0,Vacant Space,144.9603,-37.80604,"(-37.80604204, 144.9603004)"
2018,263,533992,533992,Carlton,Vacant,0,Vacant Space,144.9603,-37.80604,"(-37.80604204, 144.9603004)"
2018,263,533992,533992,Carlton,O Nature,4279,Other Store-Based Retailing n.e.c.,144.9603,-37.80604,"(-37.80604204, 144.9603004)"
2018,263,533992,533992,Carlton,No 210 Salon,9511,Hairdressing and Beauty Services,144.9603,-37.80604,"(-37.80604204, 144.9603004)"
2018,53,108071,108071,Melbourne (CBD),Vacant,0,Vacant Space,144.96029,-37.81486,"(-37.81485871, 144.9602916)"
2018,53,108071,108071,Melbourne (CBD),The Pen Place,4272,Stationery Goods Retailing,144.96029,-37.81486,"(-37.81485871, 144.9602916)"
2018,53,108071,108071,Melbourne (CBD),Sartori Freeman Chartered Acountants,6932,Accounting Services,144.96029,-37.81486,"(-37.81485871, 144.9602916)"
2018,53,108071,108071,Melbourne (CBD),Inspo Home,4213,Houseware Retailing,144.96029,-37.81486,"(-37.81485871, 144.9602916)"
2018,53,108071,108071,Melbourne (CBD),Dandolo Partners Pty Ltd,6962,Management Advice and Other Consulting Services,144.96029,-37.81486,"(-37.81485871, 144.9602916)"
2018,53,108071,108071,Melbourne (CBD),Combined Super,6330,Superannuation Funds,144.96029,-37.81486,"(-37.81485871, 144.9602916)"
2018,84,110968,110968,Melbourne (CBD),Vacant,0,Vacant Space,144.96028,-37.81158,"(-37.81158237, 144.9602808)"
2018,84,110968,110968,Melbourne (CBD),Shine on Lt Lonsdale,9511,Hairdressing and Beauty Services,144.96028,-37.81158,"(-37.81158237, 144.9602808)"
2018,84,110968,110968,Melbourne (CBD),Dare 1,4511,Cafes and Restaurants,144.96028,-37.81158,"(-37.81158237, 144.9602808)"
2018,258,105513,105513,Carlton,Time Architects,6921,Architectural Services,144.96027,-37.80264,"(-37.80263793, 144.9602704)"
2018,258,105512,105512,Carlton,John A Morris,2591,Jewellery and Silverware Manufacturing,144.96027,-37.80274,"(-37.8027436, 144.9602694)"
2018,74,106018,106018,Melbourne (CBD),Himmelzimmer Pty Ltd,6921,Architectural Services,144.96025,-37.8119,"(-37.81190062, 144.96025)"
2018,74,106018,106018,Melbourne (CBD),Creative Recruitment,7211,Employment Placement and Recruitment Services,144.96025,-37.8119,"(-37.81190062, 144.96025)"
2018,104,100168,100168,Melbourne (CBD),Melbourne City Child Care Centre,8710,Child Care Services,144.96025,-37.80917,"(-37.80916785, 144.9602467)"
2018,104,103226,103226,Melbourne (CBD),Rythemics - School of Dance,8212,Arts Education,144.96024,-37.80881,"(-37.80880977, 144.9602363)"
2018,104,103226,103226,Melbourne (CBD),Menya Ramen,4511,Cafes and Restaurants,144.96024,-37.80881,"(-37.80880977, 144.9602363)"
2018,74,105736,105736,Melbourne (CBD),Melbourne Yoga & Pilates,8211,Sports and Physical Recreation Instruction,144.96023,-37.81261,"(-37.81261382, 144.9602253)"
2018,74,105736,105736,Melbourne (CBD),Employment Office Australia Pty Ltd,7211,Employment Placement and Recruitment Services,144.96023,-37.81261,"(-37.81261382, 144.9602253)"
2018,74,105736,105736,Melbourne (CBD),Cattleya Beauty & Spa,9511,Hairdressing and Beauty Services,144.96023,-37.81261,"(-37.81261382, 144.9602253)"
2018,74,105736,105736,Melbourne (CBD),Catalyst IT,7000,Computer System Design and Related Services,144.96023,-37.81261,"(-37.81261382, 144.9602253)"
2018,53,108072,108072,Melbourne (CBD),Vacant,0,Vacant Space,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Vacant,0,Vacant Space,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Vacant,0,Vacant Space,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Tao .Jiang Lawyers,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Symbiosis International Group,9539,Other Personal Services n.e.c.,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Studynet Melbourne,9559,Other Interest Group Services n.e.c.,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),St James Legal Services,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Rogers Legal Service Pty Ltd,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Raj Migration and Consultancy Centre,9539,Other Personal Services n.e.c.,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Prestige Legal Services Pty Ltd,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Plum Solicitors,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Pineapple Technology,7000,Computer System Design and Related Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Lord Commercial Lawyers,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),KST Partners,6932,Accounting Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),International Organisation For Migration,9539,Other Personal Services n.e.c.,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Equity Legal Australia,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Cornelius Family Law,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Collection Point,7293,Credit Reporting and Debt Collection Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Cash & Stavroulakis Lawyers,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Best Partners,1611,Printing,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),Ambrose Rajadurai & Associates,6931,Legal Services,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,53,108072,108072,Melbourne (CBD),7Plus,8101,Technical and Vocational Education and Training,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,104,103228,103228,Melbourne (CBD),Peterpan Backpacker Adventure Travel,7220,Travel Agency and Tour Arrangement Services,144.96022,-37.80856,"(-37.80856362, 144.9602156)"
2018,104,103228,103228,Melbourne (CBD),Malaysian Laksa House,4511,Cafes and Restaurants,144.96022,-37.80856,"(-37.80856362, 144.9602156)"
